Item,ER Suggestion,Label,New Label
9,"dem Kollegen sagen, dass ich darüber traurig bin",expr,
9,Unterhaltung auf Wochenende verschieben,sitcon,
9,ihn frage warum er nicht mehr ins Cafe kommt,info,
9,Um eine Verlegung in die selbe Abteilung bitten,sitcon,
9,"ich schicke dem Kollegen jeden Freitag eine Nachricht, um ihn daran zu erinnern",sitcon,
9,"Ich sage dem Kollegen, dass ich es schade finde",expr,
9,Den Ersatz des Kollegen als neuen Freund einladen,sitcon,
9,Rede mit Fremden Smalltalk,sitcon,
9,akzeptieren dass er nicht mehr kommt,other,accept
9,"Kollegen darauf ansprechen, gemeinsam Lösung finden",info,
9,Neues Ritual suchen: Telefonat jeden Freitag,sitcon,
9,privat gemeinsam etwas unternehmen,sitcon,
9,"Kollegen fragen, warum er nicht mehr kommt",info,
9,Kollegen in anderer Abteilung aufsuchen,sitcon,
9,einen anderen Gesprächspartner finden,sitcon,
9,"Ich kommuniziere ihm, dass ich unser wöchentliches Treffen vermisse",expr,
9,"andere Kollegen finden, den man sympathisch findet",sitcon,
9,Ich frage einen anderen Kollegen,sitcon,
9,Cafebesuch mit anderem Kollegen,sitcon,
9,Ich lasse mich auch in die andere Abteilung verlegen,sitcon,
9,"Falls mein Kollege keine Zeit hat, suche ich mir neue Cafe Kollegen bei der Arbeit & gehe offen auf neue Menschen zu.",sitcon,
9,Arbeite länger,dist,
9,"frage, ob ich auch in seine Abteilung kann",sitcon,
9,sich ablenken,dist,
9,Ich treffe mich mit anderen Kollegen im Cafe,sitcon,
9,Kontakt abbrechen,withdr,
9,Ich gehe in dieser Zeit alleine in ein Cafe und lese.,sitcon,
9,"Ihn darauf anreden und sagen, dass ich diese Treffen vermissen.",expr,
9,Ich rufe ihn an,info,
9,Ich mache etwas anderes am Freitag,sitcon,
9,Neue regelmässige Verabredung für Freitag vereinbaren,sitcon,
9,Ich frage ihn ob er mal Lust hat Essen zu gehen.,sitcon,
9,anders Kontakt zu dem Kollegen halten,sitcon,
9,Ich mache freitags etwas anderes.,sitcon,
9,ihn irgendwie zurückholen,sitcon,
9,"neuen Freund unter Kollegen suchen, um Ritual fortzusetzen",sitcon,
9,Ich versuche ihn mit eine/m neue/n Kolleg/in zu ersetzen.,sitcon,
9,Ich treffe mich mit anderen Kollegen,sitcon,
9,Anrufen und fragen ob die Gespräche aufrechterhalten bleiben kann,info,
9,"Ich schaue mich nach neuen Leuten um, mit denen ich ins Cafe gehen kann",sitcon,
9,"Frage, ob mein Kollege auch ausserhalb der ArbeitLust auf Cafe treffen hat.",info,
9,ihn anrufen & fragen wie es ihm geht,info,
9,in Abteilung des Kollegen wechseln,sitcon,
9,"Ich akzeptiere, dass ich zu dem Kollegen keinen Kontakt mehr habe",other,accept
9,andere Beschäftigung für Freitag als Ersatz,sitcon,
9,ich setze mich allein ins Kaffee,sitcon,
9,Einen anderen Kollegen fragen,sitcon,
9,Etwas anderes am Freitag unternehmen,sitcon,
9,ich versuche in die gleiche Abteilung zu kommen,sitcon,
9,wütend auf Kollegen sein,expr,
9,"Bei Kollegen nachfragen, warum er nicht mehr kommt",info,
9,Suche Freizeitbeschäftigung f. Freitag,sitcon,
9,"Ich überprüfe auch die Hypothese, ob evtl. etwas vorgefallen ist zwischen uns",other,reflect
9,Vorkommnisse mit einer anderen Person besprechen,social-supp,
9,die Freundschaft nicht nur auf Unternehmensinhalte beschränken,sitcon,
9,"Kollegen bitten, trotzdem zu kommen",sitcon,
9,Kontakt/kommunikation mit dem Kollegen (Vereinbarung eines anderen Termins),sitcon,
9,frage ihn hin & wieder als Verwandt um Rat,info,
9,Ich versuche das Treffen trotzdem zu organisieren.,sitcon,
9,Ich frage nach dem Grund,info,
9,Ich übe mich in Spontanität um nicht von einem Bruch in der Routine traurig zu werden.,reapp,
9,Ich suche mir neue Kollegen für das Treffen.,sitcon,
9,"Kollegen sagen, dass einen das verletzt hat",expr,
9,Ich treffe mich trotzdem regelmässig mit ihm,sitcon,
9,Am Telefon mit ihm darüber sprechen,info,
9,Ich treffe mich mit einem anderen Kollegen,sitcon,
9,Sich jemand anderen aus der „Arbeitsgruppe“ suchen,sitcon,
9,Pflege alte Freundschaften,sitcon,
9,Tagebuch schreiben,other,reflect
9,ablenken,dist,
9,Ich rufe ihn an und frage wie es ihm geht,info,
9,Ich konzentriere mich auf andere KollegInnen,sitcon,
9,"Kollegen vorschlagen, mal was anderes zu unternehmen",sitcon,
9,Geniesse die Zeit mit mir und gehe auch ab und zu alleine ins Cafe (behalte das Ritual trotzdem).,reapp,
9,auf Arbeit konzentrieren,dist,
9,"Ich reelisiere, dass sich Zeiten ändern",reapp,
9,Kollegen anrufen und am Telefon lästern statt im Cafe,sitcon,
9,Treffe mich m. neuen Kollegen,sitcon,
9,Gehe spazieren,dist,
9,"Ich frage ihn, warum wir uns nicht mehr treffen",info,
9,Supervisor aufsuchen,sitcon,
9,Selbst über die Woche reflektieren,sitcon,
