Item,ER Suggestion,Label,New Label
9,ich beginne einen Yoga-Kurs,dist,
9,Ich rufe ihn an und probiere die Freundschaft ausserhalb der Firma zu verlegen.,sitcon,
9,Vorkommnisse niederschreiben (Brief?),sitcon,
9,in Abteilung von Kollegen,sitcon,
9,sich eine andere Beschäftigung am Freitag suchen,sitcon,
9,"ich rede mit ihm über meine Trauer, suche mit ihm nach einer Lösung",social-supp,
9,Ich suche mir einen neue Person mit der ich mich unterhalten kann,sitcon,
9,andere Kollegen einladen,sitcon,
9,sich auf andere Freunde fokussieren,sitcon,
9,ihm und mir gleichzeitig essen liefern lassen und skypen,sitcon,
9,Ihn bitten/fragen wieder zu kommen (ins Cafe),sitcon,
9,Ich beginne meinen Kaffee ab sofort alleine zu trinken,sitcon,
9,Queer Eye schauen,dist,
9,Um Verlegung in neue Abteilung bitten,sitcon,
9,Ich treffe mich freitags mit jemand anderes.,sitcon,
9,mit Freunden reden,social-supp,
9,Ich versuche Kontakt zu ihm aufzunehmen,sitcon,
9,Ich finde andere Wege um mit ihm in Kontakt zu bleiben,sitcon,
9,Ich treffe mich mit neuen Kollegen im Cafe.,sitcon,
9,Ich freue mich für ihn wegen der neuen Stelle,reapp,
9,singe,dist,
9,Ich treffe mich mit anderen Kollegen,sitcon,
9,ihn trotzdem immer und immer wieder einladen,reapp,
9,"Ihm sagen, dass mich das traurig stimmt",instr-supp,
9,Ich rufe ihn an & lade ihn ins Cafe ein,sitcon,
9,Ich frage den Chef um eine Zurückverlegung,instr-supp,
9,Ich reflektiere alleine über die Vorkommnisse (Tagebuch),reapp,
9,"sich mit gutem Buch beim Kaffeetrinken daran gewöhnen, allein zu sein",reapp,
9,ich nutze die freie Zeit um mir alten Freunden essen zu gehen,sitcon,
9,Verabredung ausserhalb der Arbeit,sitcon,
9,Ich wende mich an andere Freunde,sitcon,
9,Ich spreche nicht mehr mit ihm,sitcon,
9,"Ich nutze die neue Zeit am Freitag und mache was mit anderen Menschen, die mir viel bedeuten",sitcon,
9,"Ich sage ihm, dass ich unsere Unterhaltungen vermisse.",sitcon,
9,ihn hart konfrontieren,sitcon,
9,einmal im Monat mit Kollegen treffen,sitcon,
9,Tagebuch über Vorkommnisse schreiben,sitcon,
9,anders Kontakt zum Kollegen halten,sitcon,
9,"einen Ort ausmachen, der günstig für beide ist",sitcon,
9,auch in andere Abteilung versetzen lassen,sitcon,
9,ich suche mir eine alternative Beschäftigung am Freitag,sitcon,
9,Ihn zum Mittagessen einladen,sitcon,
9,Ich überlege warum ich traurig bin & hinterfrage meinen Selbstwert,reapp,
9,bleibe alleine im Cafe,sitcon,
9,planen Ausflüge zsm,sitcon,
9,ansprechen,sitcon,
9,Ich rufe regelmässig an und spreche am Telefon mit ihm,sitcon,
9,Ich treffe mich mit ihm,sitcon,
9,räume Wohnung auf,dist,
9,mit dem anderen Kollegen darüber reden,instr-supp,
9,Ich unterhalte mich über dasselbe Thema mit jemand Anderem,instr-supp,
9,Ins Cafe gehen & mit dem Kollegen skypen,sitcon,
9,"Mit anderen Freunden etwas unternehmen, auch über Vorkommnisse im Unternehmen reden",instr-supp,
9,"Ich akzeptiere, dass der Kollege keine Zeit mehr hat",reapp,
9,Versetzungsantrag stellen,sitcon,
9,Ich treffe stattdessen eine gute Freundin,social-supp,
9,mit anderen Leuten Ritual weiterführen,sitcon,
9,es akzeptieren,reapp,
9,Ich beginne mich mit anderen Menschen aus meiner Abteilung zu treffen,sitcon,
9,"Ich gehe weiterhin ins Cafe, suche Kontakt zu anderen",sitcon,
9,Kontakt mit Kollegen abbrechen,withdr,
9,gehe shoppen,dist,
9,Versuchen damit abzuschliessen.,reapp,
9,Gefühl von Einsamkeit vermeiden (sich mit Menschen umgeben),social-supp,
9,gehe tanzen,dist,
9,einfach weiterleben und machen was man will,reapp,
9,sich damit abfinden,reapp,
9,stattdessen gehe ich jetzt jeden Freitag schwimmen!,sitcon,
9,Treffe Familie,social-supp,
9,"ich vermisse ihn und hoffe, dass was von seiner Seite kommt",reapp,
9,weinen,expr,
9,"Ich sage meinem Kollegen, dass ich ihn vermisse",sitcon,
9,mit anderen Kollegen ins Cafe gehen,sitcon,
9,ich sitze allein im Cafe & starre in die Luft,dist,
9,Ich ergattere eine Stelle bei ihm.,sitcon,
9,Briefe schreiben,sitcon,
9,"Ich sage mir selbst, dass d. Freundschaft zu ihm auch ohne wöchentliche Treffen besteht",reapp,
9,"frage, ob er tdm kommen möchte",sitcon,
9,ihm Kaffee vorbeibringen,sitcon,
9,Haustiere gegen Einsamkeit,dist,
9,"Ich frage meinen Kollegen, ob alles in Ordnung bei ihm ist",sitcon,
9,ich mache eine Party und überlege dann,dist,
9,ich nehme Kontakt mit Kollegen auf & lade ihn zum Essen ein,sitcon,
9,"Ich schreibe ihm zu der gleichen Zeit um ihn an gute, alte Zeiten zu erinnern",sitcon,
9,"Ich frage ihn, weshalb er nicht mehr kommt und sage, dass mich das traurig stimmt.",sitcon,
9,Zeit zur reflektierung nutzen für sich selbst was in Ut schief läuft,reapp,
9,mich interessieren auch die Geschehnisse in der anderen Abteilung > treffen kann ja trotzdem stattfinden,sitcon,
9,über ihn lästern,other,destr-soc
9,herausfinden warum er nicht kommt,info,
9,höre Musik,dist,
9,Ich unterhalte mich mit anderen Kollegen,instr-supp,
9,andere gemeinsame Interessen finden,sitcon,
9,"ich freunde mich mit einem neuen Kollegen an, um das Ritual aufrechtzuerhalten",sitcon,
9,Den Kollegen anschreiben u. treffen ausmachen,sitcon,
9,sich auf eine Stelle in der Abteilung des Kollegen bewerben,sitcon,
9,Ich fahre früher nach Hause und habe mehr Zeit für meine Familie,sitcon,
9,In seine Abteilung verlegen lassen,sitcon,
9,sich beim Caffee etwas gönnen (Kuchen etc.),dist,
9,Ich denke an all die guten Freundschaften in meinem Leben & daran dass ich nicht alleine bin,reapp,
9,ihn außerhalb der Arbeit treffen,sitcon,
9,Stattdessen etwas mit Freunden unternehmen.,social-supp,
